,department,region,education,gender,recruitment_channel,no_of_trainings,age,previous_year_rating,length_of_service,KPIs_met >80%,awards_won?,avg_training_score
10678,8,31,0.0,1,0,1.0,0.3,1.0,0.75,1.0,0.0,0.64
10679,2,24,1.0,0,0,0.0,0.5,2.0,-0.5,1.0,0.0,-0.56
10680,7,14,0.0,1,1,0.0,-0.4,1.0,-0.5,0.0,0.0,-0.36
10681,7,26,0.0,1,2,0.0,-0.1,2.0,-0.25,0.0,0.0,-0.44
10682,4,28,0.0,0,0,0.0,-0.3,2.0,-0.5,1.0,0.0,1.4
10683,4,18,0.0,0,2,1.0,-0.6,0.0,0.25,0.0,0.0,-0.04
10684,7,32,0.0,1,0,0.0,-0.7,0.0,-1.0,0.0,0.0,-0.4
10685,7,14,0.0,1,2,0.0,0.2,0.0,-0.75,1.0,0.0,-0.44
10686,1,31,0.0,0,2,0.0,-0.3,2.0,0.5,0.0,0.0,0.12
10687,4,19,0.0,0,2,1.0,-0.2,2.0,0.0,1.0,0.0,-0.08
10688,4,1,1.0,0,0,0.0,-0.2,0.0,0.25,0.0,0.0,-0.08
10689,8,11,0.0,0,2,0.0,-0.3,2.0,0.75,1.0,0.0,0.48
10690,4,16,1.0,0,2,0.0,0.2,0.0,0.75,0.0,0.0,-0.04
10691,7,20,1.0,1,0,1.0,0.7,1.0,1.25,0.0,0.0,-0.6
10692,4,11,0.0,1,2,0.0,0.5,-1.0,1.25,0.0,0.0,0.08
10693,8,11,0.0,1,2,0.0,2.4,1.0,0.5,0.0,0.0,0.56
10694,8,13,0.0,1,0,0.0,-0.4,1.0,-0.75,1.0,0.0,0.84
10695,7,14,0.0,1,2,1.0,-0.2,1.0,0.25,0.0,0.0,-0.48
10696,2,11,0.5,0,2,0.0,-0.8,2.0,-0.25,0.0,0.0,-0.52
10697,4,11,1.0,0,0,0.0,1.4,2.0,-0.25,1.0,0.0,-0.2
10698,1,18,0.0,1,2,0.0,-0.3,2.0,0.0,1.0,0.0,0.04
10699,1,11,0.0,1,2,0.0,0.2,0.0,0.25,1.0,0.0,0.04
10700,7,20,0.0,1,2,0.0,1.3,2.0,3.25,0.0,0.0,-0.6
10701,1,6,1.0,1,2,0.0,0.1,1.0,-0.75,0.0,0.0,-0.16
10702,7,17,1.0,1,2,0.0,1.0,2.0,-0.25,1.0,0.0,-0.56
10703,7,4,1.0,1,0,0.0,0.4,2.0,0.0,1.0,0.0,-0.44
10704,8,31,1.0,0,0,1.0,0.5,0.0,2.0,1.0,0.0,0.68
10705,8,28,0.0,1,0,0.0,-0.3,1.0,-0.5,1.0,0.0,1.0
10706,1,4,0.0,1,2,4.0,-0.6,2.0,-0.5,0.0,0.0,0.04
10707,7,23,0.0,1,0,1.0,0.0,-2.0,-0.5,0.0,0.0,-0.36
10708,7,23,0.0,1,0,1.0,0.6,1.0,1.0,0.0,0.0,-0.28
10709,2,11,0.0,0,2,0.0,-0.2,1.0,0.0,1.0,0.0,-0.4
10710,7,14,1.0,1,2,6.0,0.3,-2.0,-0.5,0.0,0.0,-0.44
10711,5,11,0.0,0,0,0.0,1.6,0.0,3.0,0.0,0.0,0.28
10712,4,18,0.0,0,2,1.0,-0.4,0.0,-1.0,1.0,0.0,0.08
10713,7,20,1.0,0,0,1.0,0.0,-1.0,0.5,1.0,0.0,1.16
10714,7,24,0.0,1,2,0.0,-0.6,1.0,-0.5,1.0,0.0,-0.48
10715,4,31,0.0,1,0,0.0,-0.2,2.0,0.25,1.0,0.0,0.0
10716,4,11,0.0,0,2,0.0,0.0,0.0,-0.75,0.0,0.0,-0.08
10717,4,11,0.0,0,2,0.0,0.7,0.0,-0.5,1.0,0.0,-0.04
10718,4,14,0.0,0,0,0.0,0.4,2.0,1.0,1.0,0.0,0.0
10719,8,14,0.0,1,1,0.0,-0.1,0.0,0.25,1.0,0.0,0.88
10720,7,24,0.0,1,2,0.0,-0.6,0.0,-0.75,0.0,0.0,-0.72
10721,4,15,1.0,1,0,0.0,0.4,1.0,0.25,0.0,0.0,0.16
10722,7,2,1.0,1,2,0.0,1.0,0.0,1.0,0.0,0.0,-0.56
10723,7,12,0.0,1,2,0.0,0.5,0.0,1.75,0.0,0.0,-0.44
10724,5,24,0.0,1,0,0.0,0.2,0.0,0.75,0.0,0.0,0.48
10725,5,8,0.0,0,0,0.0,0.0,1.0,0.25,1.0,0.0,0.32
10726,4,28,1.0,0,2,0.0,0.2,2.0,0.5,1.0,0.0,-0.12
10727,8,5,1.0,1,0,0.0,0.1,2.0,-0.75,1.0,0.0,0.6
10728,7,31,1.0,1,0,1.0,0.7,0.0,1.75,1.0,0.0,-0.44
10729,1,31,0.5,1,2,0.0,-0.8,1.0,-0.5,0.0,0.0,0.0
10730,0,21,0.0,1,0,0.0,-0.2,1.0,-0.5,1.0,0.0,0.96
10731,7,31,0.0,1,2,0.0,-0.1,2.0,-0.75,1.0,0.0,-0.28
10732,7,13,0.0,1,0,0.0,0.2,0.0,0.5,0.0,0.0,-0.36
10733,4,10,0.0,1,0,0.0,1.4,0.0,0.0,1.0,0.0,0.0
10734,8,31,1.0,0,0,1.0,0.7,2.0,0.0,1.0,0.0,0.8
10735,0,14,0.0,0,2,0.0,-0.4,0.0,0.5,1.0,0.0,0.92
10736,2,11,1.0,1,2,1.0,0.6,2.0,-0.25,1.0,0.0,-0.32
10737,8,11,0.0,0,2,1.0,-0.8,-2.0,-0.75,1.0,0.0,1.48
10738,7,19,1.0,1,2,0.0,0.6,0.0,0.5,0.0,0.0,-0.4
10739,4,19,0.0,1,0,0.0,-0.5,1.0,-0.25,0.0,0.0,-0.04
10740,0,16,1.0,1,2,0.0,0.0,-2.0,-0.75,0.0,0.0,1.12
10741,7,23,0.0,1,2,1.0,-0.4,0.0,-1.0,0.0,0.0,-0.44
10742,7,11,0.0,0,0,0.0,2.4,1.0,-0.5,1.0,1.0,-0.52
10743,2,11,1.0,1,2,0.0,1.0,0.0,1.75,0.0,0.0,-0.48
10744,0,11,0.0,1,0,0.0,1.0,1.0,1.75,1.0,0.0,0.96
10745,7,24,0.0,1,0,0.0,0.1,-1.0,0.0,0.0,0.0,-0.4
10746,7,20,0.0,1,0,0.0,0.7,-2.0,0.5,0.0,0.0,-0.44
10747,3,11,0.0,1,2,0.0,0.7,-2.0,0.75,0.0,0.0,-0.24
10748,4,31,0.0,0,0,1.0,0.3,2.0,0.5,1.0,0.0,0.16
10749,8,24,0.0,1,0,0.0,-0.1,0.0,0.75,0.0,0.0,0.8
10750,7,20,0.0,1,0,0.0,0.2,-2.0,-0.5,0.0,0.0,-0.48
10751,8,11,0.0,0,0,0.0,1.7,2.0,3.5,1.0,0.0,0.8
10752,4,14,1.0,1,2,0.0,0.7,0.0,-0.5,0.0,0.0,0.12
10753,7,3,0.0,1,2,1.0,-0.6,0.0,-0.75,0.0,0.0,-0.4
10754,2,11,0.5,1,2,2.0,-0.7,0.0,-0.75,0.0,0.0,-0.56
10755,7,14,0.0,0,0,0.0,-0.6,0.0,-1.0,1.0,0.0,-0.48
10756,7,28,0.0,1,0,0.0,-0.8,0.0,-1.0,1.0,0.0,-0.56
10757,8,14,0.0,1,2,0.0,-0.6,0.0,-0.75,0.0,0.0,0.56
10758,7,18,0.0,1,0,0.0,-0.8,0.0,-1.0,1.0,0.0,-0.4
10759,7,6,0.0,1,2,0.0,0.3,2.0,-0.75,1.0,0.0,-0.56
10760,8,4,1.0,0,0,0.0,0.3,-1.0,0.5,0.0,0.0,1.04
10761,5,28,1.0,0,0,0.0,0.4,2.0,1.0,1.0,0.0,0.4
10762,0,14,0.0,1,0,1.0,-0.7,0.0,-1.0,1.0,0.0,0.88
10763,4,11,1.0,0,2,0.0,1.1,-1.0,0.5,0.0,0.0,0.12
10764,8,7,1.0,1,0,1.0,0.0,-2.0,1.25,0.0,0.0,0.64
10765,4,0,1.0,1,2,0.0,0.4,-2.0,-0.5,0.0,0.0,0.2
10766,7,6,0.0,1,0,0.0,-0.1,0.0,-0.25,1.0,0.0,-0.48
10767,4,4,0.0,0,0,0.0,0.5,0.0,1.25,1.0,0.0,0.0
10768,0,14,0.0,1,2,0.0,-0.4,0.0,-1.0,0.0,0.0,0.88
10769,7,14,0.0,1,0,3.0,-0.5,0.0,-1.0,0.0,0.0,-0.52
10770,7,6,0.0,1,2,1.0,-0.1,0.0,-0.5,0.0,0.0,-0.64
10771,6,19,0.0,1,0,0.0,-0.4,0.0,-1.0,0.0,0.0,0.96
10772,7,6,0.0,1,2,0.0,-0.9,0.0,-1.0,0.0,0.0,-0.4
10773,4,8,0.0,1,0,0.0,-0.2,-1.0,-0.5,0.0,0.0,0.16
10774,8,11,1.0,1,0,0.0,1.9,0.0,3.0,0.0,0.0,0.6
10775,5,31,1.0,0,2,0.0,0.2,1.0,0.5,0.0,0.0,0.36
10776,7,14,0.0,1,0,1.0,-0.6,0.0,-1.0,0.0,0.0,-0.32
10777,5,20,0.0,0,0,0.0,-0.5,0.0,-1.0,0.0,0.0,0.4
10778,5,18,0.0,0,0,0.0,-0.6,0.0,-1.0,1.0,0.0,0.52
10779,7,8,0.0,1,0,0.0,0.2,0.0,1.5,0.0,0.0,1.16
10780,1,14,0.0,1,0,0.0,-0.5,0.0,-1.0,1.0,0.0,0.08
10781,7,14,0.0,1,0,0.0,-0.6,0.0,-1.0,0.0,0.0,-0.32
10782,3,11,0.0,1,0,0.0,0.0,2.0,-0.25,0.0,0.0,0.12
10783,7,14,0.0,1,0,1.0,-0.5,0.0,0.0,1.0,0.0,-0.6
10784,7,28,0.0,1,0,0.0,1.1,-1.0,-0.5,1.0,0.0,-0.36
10785,4,2,0.0,0,0,0.0,-0.1,0.0,-0.75,0.0,0.0,0.16
10786,7,31,1.0,1,2,1.0,-0.1,0.0,0.25,1.0,0.0,-0.36
10787,7,22,0.0,1,0,0.0,-0.5,0.0,-0.75,0.0,0.0,-0.4
10788,0,13,0.0,1,0,0.0,-0.3,0.0,-0.25,0.0,0.0,1.16
10789,5,11,0.0,1,0,2.0,0.3,-1.0,0.5,0.0,0.0,0.48
10790,4,18,0.0,0,2,0.0,-0.2,1.0,-0.5,0.0,0.0,-0.12
10791,1,11,0.0,1,2,0.0,0.9,0.0,0.25,1.0,0.0,0.12
10792,5,11,0.0,1,2,0.0,-0.7,2.0,-0.5,0.0,0.0,0.48
10793,7,9,0.0,1,0,0.0,-0.1,2.0,-0.25,0.0,0.0,-0.64
10794,0,11,1.0,1,0,1.0,1.7,2.0,-0.25,0.0,0.0,0.84
10795,6,11,1.0,1,2,0.0,0.1,2.0,0.5,1.0,0.0,0.96
10796,7,7,0.0,1,2,0.0,-1.2,0.0,-1.0,0.0,0.0,-0.36
10797,4,3,1.0,1,2,0.0,0.7,1.0,-0.5,0.0,0.0,0.12
10798,4,6,1.0,1,0,0.0,1.0,2.0,2.75,1.0,0.0,-0.16
10799,7,11,0.0,0,2,1.0,2.0,2.0,1.0,1.0,0.0,-0.48
10800,0,11,0.0,1,0,3.0,-1.3,0.0,-1.0,1.0,0.0,0.96
10801,8,11,0.0,1,1,0.0,0.3,2.0,1.0,1.0,0.0,0.76
10802,7,18,0.0,1,0,1.0,-0.5,-2.0,0.0,0.0,0.0,-0.4
10803,7,5,0.0,0,0,0.0,0.3,0.0,0.75,0.0,0.0,-0.4
10804,1,14,0.0,1,2,0.0,-0.5,0.0,-0.75,1.0,0.0,-0.04
10805,1,24,0.0,1,0,0.0,-0.7,2.0,-0.5,1.0,0.0,-0.24
10806,0,28,1.0,1,0,0.0,1.4,0.0,3.25,1.0,0.0,0.84
10807,5,31,0.5,1,0,0.0,-1.0,0.0,-1.0,0.0,0.0,0.32
10808,7,14,0.0,1,0,0.0,-0.4,2.0,0.75,0.0,0.0,-0.32
10809,1,11,0.5,1,0,2.0,-0.8,2.0,-0.5,1.0,0.0,-0.08
10810,7,14,0.0,1,2,0.0,-0.5,0.0,-0.75,1.0,0.0,-0.4
10811,7,28,1.0,1,2,0.0,0.1,-1.0,0.75,0.0,0.0,-0.56
10812,0,19,0.0,1,2,1.0,-0.4,0.0,-0.5,0.0,0.0,0.96
10813,7,0,0.0,0,0,0.0,-0.5,0.0,-0.75,0.0,0.0,-0.56
10814,4,15,1.0,0,0,0.0,0.7,0.0,1.5,1.0,0.0,-0.24
10815,1,31,0.0,1,2,1.0,0.0,0.0,0.5,0.0,0.0,0.08
10816,4,11,0.0,1,2,0.0,2.2,2.0,4.75,1.0,0.0,0.04
10817,7,11,1.0,1,0,0.0,0.6,2.0,1.0,1.0,0.0,-0.4
10818,1,30,0.0,0,2,0.0,-0.6,2.0,-0.5,1.0,0.0,0.2
10819,7,14,1.0,0,0,0.0,0.9,0.0,0.5,0.0,0.0,-0.2
10820,7,24,0.0,0,0,0.0,0.2,0.0,0.5,0.0,0.0,-0.28
10821,0,0,1.0,1,0,0.0,0.3,0.0,0.75,1.0,0.0,0.84
10822,2,11,1.0,0,2,0.0,1.0,-1.0,-0.25,1.0,0.0,-0.48
10823,6,11,1.0,1,2,0.0,1.6,0.0,0.25,0.0,0.0,1.08
10824,0,11,0.0,0,2,1.0,-0.4,2.0,-0.5,0.0,0.0,0.96
10825,7,18,0.0,1,2,0.0,-0.5,0.0,-1.0,1.0,0.0,-0.28
10826,1,11,0.0,1,2,0.0,-0.3,2.0,-0.25,0.0,0.0,0.12
10827,2,11,0.0,0,0,0.0,1.0,0.0,0.25,0.0,1.0,-0.4
10828,4,19,0.0,0,2,0.0,1.0,0.0,1.75,0.0,0.0,-0.28
10829,8,15,1.0,1,0,0.0,0.8,0.0,0.25,0.0,0.0,0.76
10830,2,11,0.0,1,0,0.0,1.0,-2.0,2.0,0.0,0.0,-0.32
10831,1,24,0.0,1,0,0.0,-0.2,1.0,-0.75,0.0,0.0,0.0
10832,7,11,0.0,1,0,0.0,-0.4,1.0,-0.75,0.0,0.0,-0.32
10833,7,3,0.0,1,2,0.0,-0.9,0.0,-1.0,0.0,0.0,-0.2
10834,7,1,1.0,1,2,0.0,1.2,0.0,0.5,0.0,0.0,-0.24
10835,7,1,0.0,1,2,0.0,1.2,-2.0,-0.25,0.0,0.0,-0.36
10836,7,11,0.0,1,0,0.0,1.8,1.0,3.0,0.0,0.0,-0.36
10837,7,14,0.0,1,2,2.0,-0.7,-2.0,-0.5,0.0,0.0,-0.44
10838,1,11,0.0,1,0,0.0,0.8,1.0,0.25,0.0,0.0,-0.2
10839,5,12,0.0,1,2,0.0,0.2,2.0,0.5,1.0,0.0,0.36
10840,5,2,1.0,1,2,0.0,0.3,0.0,-0.25,1.0,1.0,0.44
10841,8,2,0.0,0,0,0.0,-0.4,1.0,-0.5,0.0,0.0,0.76
10842,8,11,0.0,1,0,0.0,1.8,-2.0,0.25,1.0,0.0,0.88
10843,3,14,0.5,1,0,0.0,-0.8,2.0,-0.75,1.0,0.0,0.4
10844,2,11,1.0,1,0,0.0,0.1,0.0,0.5,0.0,0.0,-0.36
10845,7,11,0.0,1,0,1.0,1.2,-2.0,3.5,0.0,0.0,-0.4
10846,4,31,0.0,0,2,0.0,1.3,0.0,2.75,0.0,0.0,-0.08
10847,1,4,1.0,1,2,0.0,0.7,2.0,1.0,1.0,0.0,0.08
10848,0,19,0.0,1,2,0.0,0.2,0.0,0.0,1.0,0.0,0.92
10849,7,11,1.0,1,0,0.0,0.7,2.0,1.5,1.0,0.0,-0.44
10850,4,14,0.0,1,2,0.0,1.1,0.0,0.0,1.0,0.0,0.04
10851,0,7,0.0,1,0,0.0,-0.5,1.0,-0.25,0.0,0.0,0.88
10852,7,31,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,-0.4
10853,7,5,0.0,1,0,0.0,1.7,-2.0,3.5,0.0,0.0,-0.28
10854,0,21,0.0,1,2,0.0,-0.6,0.0,-0.5,0.0,0.0,1.12
10855,8,7,0.0,0,0,0.0,1.1,0.0,3.0,1.0,0.0,0.72
10856,7,4,0.0,1,2,0.0,-0.6,1.0,-0.25,0.0,0.0,-0.36
10857,7,10,0.0,1,0,0.0,0.2,2.0,0.25,0.0,0.0,-0.48
10858,5,31,0.0,1,0,2.0,-0.2,0.0,-1.0,0.0,0.0,0.4
10859,4,14,0.0,0,0,1.0,0.1,2.0,-0.25,1.0,0.0,-0.08
10860,5,11,0.0,1,0,1.0,0.5,0.0,0.5,1.0,0.0,0.48
10861,4,6,1.0,1,2,0.0,1.7,1.0,1.0,0.0,0.0,0.04
10862,7,3,0.0,0,0,0.0,-0.6,0.0,-1.0,1.0,0.0,-0.32
10863,4,32,0.0,0,2,0.0,-0.7,0.0,-0.75,1.0,0.0,0.08
10864,5,2,0.0,0,2,0.0,-0.3,0.0,0.5,1.0,0.0,0.32
10865,8,18,0.0,0,2,0.0,0.3,0.0,0.5,0.0,0.0,0.72
10866,7,31,0.0,0,2,0.0,-0.3,0.0,0.25,0.0,0.0,-0.4
10867,5,31,0.0,0,0,0.0,-0.4,-2.0,-0.25,0.0,0.0,0.4
10868,7,5,0.0,1,0,0.0,0.2,2.0,0.75,0.0,0.0,-0.56
10869,2,14,1.0,1,2,0.0,0.4,0.0,0.75,1.0,0.0,-0.28
10870,7,12,0.0,1,0,0.0,0.8,2.0,0.0,1.0,0.0,-0.44
10871,7,11,1.0,1,0,0.0,0.0,0.0,-1.0,0.0,1.0,0.32
10872,7,19,0.0,1,2,0.0,-1.0,0.0,-1.0,0.0,0.0,-0.28
10873,0,31,0.0,1,2,0.0,0.3,2.0,-0.75,1.0,0.0,1.2
10874,7,18,0.0,1,0,0.0,0.2,2.0,1.0,0.0,0.0,-0.48
10875,4,6,0.0,0,0,0.0,0.2,2.0,0.75,1.0,0.0,-0.04
10876,7,14,0.0,1,2,0.0,0.3,-2.0,0.0,1.0,0.0,-0.52
10877,1,11,0.5,0,0,0.0,-1.1,0.0,-1.0,1.0,0.0,0.04
10878,8,16,0.0,1,0,1.0,-0.6,0.0,0.0,0.0,0.0,0.76
10879,4,31,1.0,1,2,0.0,1.0,2.0,0.25,0.0,0.0,-0.04
10880,4,10,0.0,0,2,0.0,0.7,1.0,1.0,0.0,0.0,-0.04
10881,4,14,0.0,0,0,0.0,2.3,0.0,5.25,1.0,0.0,-0.12
10882,4,14,1.0,0,2,0.0,0.5,-2.0,0.75,0.0,0.0,0.08
10883,0,28,1.0,1,2,1.0,0.6,2.0,1.5,0.0,0.0,0.92
10884,6,2,1.0,1,0,0.0,0.0,2.0,-0.5,0.0,0.0,0.88
10885,7,24,1.0,1,0,0.0,1.4,-2.0,0.5,1.0,0.0,-0.4
10886,8,11,0.0,1,0,1.0,1.6,-1.0,3.25,0.0,0.0,1.24
10887,4,14,1.0,1,2,0.0,-0.5,1.0,-0.75,0.0,0.0,0.04
10888,8,11,0.0,1,0,1.0,1.6,1.0,0.25,0.0,0.0,0.6
10889,2,11,1.0,1,0,0.0,2.0,0.0,-0.5,1.0,0.0,-0.44
10890,8,11,0.0,0,0,0.0,-0.1,0.0,0.5,0.0,0.0,0.84
10891,4,28,1.0,1,2,0.0,-0.6,2.0,-0.75,1.0,0.0,-0.16
10892,7,14,0.0,1,0,1.0,-0.2,0.0,0.0,0.0,0.0,-0.36
10893,7,31,0.0,1,0,0.0,-0.9,0.0,-1.0,0.0,0.0,-0.44
10894,4,3,0.0,1,2,0.0,-0.7,0.0,-0.5,1.0,0.0,-0.08
10895,7,10,0.0,1,0,1.0,0.0,-2.0,0.25,0.0,0.0,-0.52
10896,4,2,1.0,0,0,0.0,0.6,0.0,0.0,0.0,0.0,0.08
10897,8,31,0.0,1,2,1.0,-0.6,0.0,-0.75,0.0,0.0,0.68
10898,7,18,0.0,1,0,0.0,-0.6,1.0,-0.25,0.0,0.0,-0.48
10899,5,4,0.0,0,0,0.0,0.2,0.0,0.5,1.0,0.0,0.08
10900,7,14,1.0,1,0,0.0,0.2,1.0,1.0,0.0,0.0,-0.44
10901,3,14,0.0,1,0,1.0,0.2,1.0,-0.25,0.0,0.0,-0.12
10902,8,11,1.0,0,2,0.0,-0.1,0.0,-0.25,1.0,0.0,0.92
10903,7,22,0.0,1,2,0.0,-0.2,1.0,0.5,0.0,0.0,-0.56
10904,5,11,0.0,1,0,0.0,0.2,2.0,1.25,1.0,0.0,0.4
10905,2,11,0.0,0,0,0.0,0.3,0.0,-0.5,0.0,0.0,-0.28
10906,1,4,0.0,0,2,0.0,-0.7,-2.0,-0.5,0.0,0.0,0.04
10907,7,18,1.0,1,2,0.0,0.5,0.0,-0.25,0.0,0.0,-0.56
10908,2,11,1.0,1,0,0.0,2.6,1.0,2.75,0.0,0.0,-0.4
10909,6,11,1.0,1,2,0.0,1.0,1.0,0.5,0.0,0.0,1.0
10910,4,1,0.0,1,2,0.0,-0.2,2.0,-0.25,1.0,0.0,0.0
10911,1,4,0.0,1,0,0.0,0.3,0.0,-0.5,0.0,0.0,0.08
10912,7,15,1.0,1,2,0.0,0.2,-2.0,-0.75,0.0,0.0,-0.4
10913,4,11,0.0,0,2,0.0,0.3,1.0,1.25,1.0,0.0,0.24
10914,7,24,1.0,1,0,0.0,0.2,0.0,-0.5,0.0,0.0,-0.44
10915,5,18,0.0,0,0,1.0,-0.4,2.0,0.0,1.0,0.0,0.24
10916,6,31,1.0,1,0,1.0,-0.3,1.0,-1.0,1.0,0.0,0.72
10917,4,4,0.0,0,2,0.0,-0.4,0.0,-1.0,1.0,0.0,0.08
10918,7,4,1.0,1,0,0.0,1.2,0.0,3.0,1.0,0.0,-0.16
10919,0,32,1.0,1,0,0.0,-0.2,2.0,0.0,0.0,0.0,0.96
10920,2,11,0.0,1,1,1.0,-0.7,0.0,-1.0,0.0,0.0,-0.48
10921,4,7,0.0,0,0,0.0,-0.2,2.0,0.5,1.0,0.0,0.0
10922,5,11,0.0,0,2,0.0,-0.1,2.0,0.5,0.0,0.0,1.04
10923,4,6,1.0,0,2,0.0,0.9,0.0,-0.5,1.0,0.0,0.08
10924,5,32,1.0,1,0,0.0,0.5,0.0,1.25,1.0,0.0,0.48
10925,8,1,0.0,1,0,1.0,-0.5,0.0,-0.25,0.0,0.0,0.96
10926,7,20,1.0,0,2,0.0,0.1,2.0,0.75,1.0,0.0,-0.36
10927,7,11,0.0,1,0,0.0,1.8,0.0,1.75,0.0,0.0,-0.52
10928,6,28,1.0,1,2,0.0,0.5,1.0,1.0,1.0,0.0,0.96
10929,7,23,0.0,1,0,0.0,-0.4,2.0,-0.5,0.0,0.0,-0.36
10930,7,31,0.0,1,2,1.0,1.3,1.0,-0.25,0.0,0.0,-0.32
10931,4,11,0.0,0,0,0.0,-0.5,0.0,-0.5,0.0,0.0,-0.24
10932,5,11,0.0,0,0,0.0,0.0,-1.0,-0.5,1.0,0.0,0.32
10933,4,14,1.0,0,1,0.0,0.4,2.0,1.0,0.0,0.0,0.12
10934,7,14,0.0,1,2,0.0,0.7,2.0,0.25,0.0,0.0,-0.48
10935,1,31,0.0,0,2,0.0,0.1,0.0,1.0,0.0,0.0,0.32
10936,0,2,0.0,1,2,0.0,0.5,2.0,-0.25,1.0,0.0,1.08
10937,4,11,0.0,1,0,0.0,0.4,2.0,-0.5,0.0,0.0,0.2
10938,1,30,0.0,1,2,1.0,-0.1,0.0,0.75,0.0,0.0,0.04
10939,8,11,0.0,0,2,0.0,2.0,1.0,0.75,0.0,0.0,0.6
10940,8,26,0.0,1,0,0.0,0.2,2.0,0.75,1.0,0.0,0.84
10941,7,11,0.0,0,2,2.0,0.8,0.0,0.75,0.0,0.0,-0.4
10942,5,4,0.0,1,0,0.0,0.5,-1.0,0.25,0.0,0.0,0.64
10943,4,25,0.0,0,2,0.0,0.6,2.0,-0.25,0.0,0.0,0.0
10944,7,24,0.0,1,0,0.0,-0.5,0.0,-0.25,0.0,0.0,-0.52
10945,6,14,0.0,1,2,0.0,0.4,0.0,-0.5,0.0,0.0,1.0
10946,7,5,1.0,1,2,0.0,0.6,1.0,-0.25,1.0,0.0,-0.16
10947,7,11,0.0,1,2,1.0,0.2,1.0,1.0,0.0,0.0,-0.48
10948,4,14,1.0,0,0,0.0,0.0,0.0,0.25,1.0,0.0,-0.12
10949,7,18,0.0,1,2,0.0,-0.4,-2.0,-0.25,1.0,0.0,-0.52
10950,8,14,0.0,1,2,0.0,-0.7,0.0,-1.0,0.0,0.0,0.76
10951,4,14,0.0,1,0,0.0,0.8,2.0,1.5,1.0,0.0,0.04
10952,0,20,0.0,1,2,0.0,0.4,2.0,1.25,1.0,0.0,1.04
10953,0,14,1.0,1,2,0.0,0.1,0.0,0.75,0.0,0.0,0.88
10954,4,10,0.0,1,0,0.0,-0.2,0.0,0.25,1.0,0.0,-0.04
10955,0,11,0.0,1,0,0.0,0.6,0.0,1.5,1.0,0.0,1.04
10956,2,11,0.0,0,0,0.0,0.0,2.0,0.0,0.0,0.0,0.04
10957,8,11,1.0,0,0,0.0,1.4,0.0,3.75,0.0,0.0,0.84
10958,7,17,0.0,1,2,1.0,-0.6,-1.0,0.0,0.0,0.0,-0.32
10959,1,11,0.0,1,0,0.0,2.5,2.0,0.0,1.0,0.0,0.0
10960,8,6,0.0,1,0,0.0,0.8,-2.0,-0.75,0.0,0.0,0.84
10961,7,20,0.0,1,2,0.0,-0.4,-1.0,-0.25,0.0,0.0,-0.36
10962,5,11,1.0,0,0,0.0,0.6,-1.0,1.25,1.0,0.0,0.4
10963,4,11,1.0,1,0,1.0,0.7,2.0,0.25,1.0,0.0,0.04
10964,7,11,0.0,0,2,0.0,-0.6,0.0,-1.0,0.0,0.0,-0.44
10965,1,23,0.0,1,2,0.0,-0.6,0.0,-1.0,0.0,0.0,-0.12
10966,7,14,1.0,1,2,0.0,0.2,1.0,0.5,1.0,0.0,-0.56
10967,4,15,1.0,0,0,0.0,0.9,1.0,1.5,1.0,0.0,0.08
10968,4,31,0.0,0,0,1.0,0.0,0.0,-0.75,0.0,0.0,-0.08
10969,7,30,0.0,1,0,0.0,-0.5,0.0,0.25,0.0,0.0,-0.64
10970,5,11,1.0,0,2,0.0,1.9,0.0,2.25,1.0,0.0,0.24
10971,7,19,0.0,1,2,0.0,-0.7,2.0,-0.5,1.0,0.0,-0.2
10972,7,31,1.0,1,2,0.0,1.0,0.0,-0.75,1.0,1.0,-0.48
10973,4,17,0.0,1,2,0.0,0.2,0.0,0.5,0.0,1.0,0.72
10974,5,11,0.0,0,0,0.0,-0.8,1.0,-0.5,0.0,0.0,0.56
10975,4,0,1.0,1,2,0.0,-0.2,0.0,0.0,0.0,0.0,-0.08
10976,7,24,0.0,1,2,0.0,-0.6,-2.0,-0.75,0.0,0.0,-0.36
10977,2,11,1.0,1,0,1.0,0.5,0.0,0.0,0.0,0.0,-0.48
10978,4,6,0.0,1,0,0.0,0.0,-2.0,-0.5,1.0,1.0,-0.16
10979,8,13,0.0,0,0,2.0,0.4,0.0,0.75,1.0,0.0,0.8
10980,5,8,0.0,1,0,0.0,-0.5,0.0,-1.0,1.0,0.0,0.36
10981,7,14,0.0,1,0,0.0,-0.1,1.0,0.0,0.0,0.0,-0.2
10982,7,28,0.0,1,0,0.0,-0.5,-2.0,-0.5,0.0,0.0,-0.6
10983,4,19,0.0,1,2,2.0,-0.6,0.0,-1.0,0.0,0.0,-0.24
10984,4,6,0.0,1,0,0.0,0.3,-1.0,1.0,1.0,0.0,1.2
10985,8,30,0.0,1,0,0.0,-0.7,2.0,0.0,1.0,0.0,0.88
10986,3,11,0.0,1,0,0.0,1.5,1.0,2.75,0.0,0.0,0.0
10987,7,14,0.0,1,0,0.0,0.1,0.0,-0.5,0.0,0.0,-0.36
10988,0,11,1.0,0,0,1.0,0.1,0.0,0.75,0.0,0.0,1.04
10989,7,3,0.0,1,0,0.0,-0.1,-1.0,-0.75,0.0,0.0,-0.4
